x: 0.678748, y: 1.246018, inside_circle: no
x: -0.784747, y: -1.051167, inside_circle: no
x: -1.130645, y: -0.821696, inside_circle: no
x: 0.026124, y: -0.184195, inside_circle: yes
x: 1.116603, y: 0.590289, inside_circle: no
x: 0.429314, y: 1.344373, inside_circle: no
x: 1.226227, y: -0.420319, inside_circle: no
x: 0.858484, y: 1.361614, inside_circle: no
x: -0.009878, y: 0.010862, inside_circle: yes
x: 1.213873, y: 0.236828, inside_circle: no
x: -0.229780, y: -1.305014, inside_circle: no
x: -1.482972, y: 0.608420, inside_circle: no
x: 0.227100, y: -1.049396, inside_circle: no
x: 0.664735, y: 1.267943, inside_circle: no
x: 0.120101, y: 1.005049, inside_circle: no
x: 0.588163, y: 1.121848, inside_circle: no
x: 0.123858, y: -1.122746, inside_circle: no
x: 1.452414, y: -0.284616, inside_circle: no
x: -0.033794, y: -1.309440, inside_circle: no
x: 0.068748, y: -0.045968, inside_circle: yes
x: 1.030845, y: -0.760598, inside_circle: no
x: 1.470906, y: 0.689177, inside_circle: no
x: -0.618996, y: 0.448817, inside_circle: yes
x: -1.185647, y: -0.674775, inside_circle: no
x: -1.014497, y: -1.230220, inside_circle: no
x: -0.880313, y: -0.993770, inside_circle: no
x: 0.257061, y: 1.121449, inside_circle: no
x: 1.214816, y: 0.417531, inside_circle: no
x: -0.349749, y: 0.397050, inside_circle: yes
x: 0.580928, y: -0.478519, inside_circle: yes
x: -1.051913, y: -0.203569, inside_circle: no
x: 0.527953, y: 1.120099, inside_circle: no
x: 0.087058, y: 0.887320, inside_circle: yes
x: 1.243834, y: 0.946258, inside_circle: no
x: -1.289155, y: -0.218208, inside_circle: no
x: -0.063702, y: -1.192829, inside_circle: no
x: -0.172814, y: 1.086166, inside_circle: no
x: 0.446917, y: -0.172456, inside_circle: yes
x: -1.281208, y: 0.132845, inside_circle: no
x: 0.897701, y: -0.592414, inside_circle: no
x: -1.240099, y: 1.089477, inside_circle: no
x: 0.444571, y: -0.270981, inside_circle: yes
x: -1.162485, y: 0.950773, inside_circle: no
x: 1.320737, y: -0.818250, inside_circle: no
x: 0.050100, y: -0.482089, inside_circle: yes
x: 0.002839, y: 1.108609, inside_circle: no
x: 0.902977, y: -0.429389, inside_circle: yes
x: -0.174044, y: 0.511093, inside_circle: yes
x: 1.473783, y: -0.131335, inside_circle: no
x: 0.800555, y: -1.006580, inside_circle: no
x: -0.023703, y: -0.128747, inside_circle: yes
x: -0.911783, y: -1.195479, inside_circle: no
x: -0.129596, y: 0.698657, inside_circle: yes
x: -1.473038, y: 0.198082, inside_circle: no
x: -0.112649, y: -0.910733, inside_circle: yes
x: 0.312330, y: 1.463171, inside_circle: no
x: 1.296878, y: 1.409815, inside_circle: no
x: -0.891188, y: 1.256651, inside_circle: no
x: 1.345582, y: 1.207371, inside_circle: no
x: -0.203241, y: -1.428632, inside_circle: no
x: -1.273351, y: -1.190385, inside_circle: no
x: -1.247934, y: 1.021325, inside_circle: no
x: 1.138850, y: 0.349321, inside_circle: no
x: 0.524107, y: -0.773326, inside_circle: yes
x: 1.374350, y: 0.539338, inside_circle: no
x: 1.131838, y: -0.105023, inside_circle: no
x: 1.484390, y: -0.623548, inside_circle: no
x: -0.777311, y: 0.506038, inside_circle: yes
x: -1.136464, y: 0.001329, inside_circle: no
x: 0.022452, y: -0.888249, inside_circle: yes
x: 1.304104, y: 0.869475, inside_circle: no
x: 1.389730, y: -1.363856, inside_circle: no
x: 0.620378, y: -0.908109, inside_circle: no
x: -1.167909, y: -0.464610, inside_circle: no
x: 0.843248, y: 0.795225, inside_circle: no
x: 1.289486, y: 0.171159, inside_circle: no
x: -1.393215, y: -0.920009, inside_circle: no
x: -0.518900, y: -0.014951, inside_circle: yes
x: 1.228675, y: -0.869715, inside_circle: no
x: 0.372115, y: 0.311117, inside_circle: yes
x: -0.327703, y: 0.873508, inside_circle: yes
x: 0.793668, y: 0.098857, inside_circle: yes
x: 0.326182, y: 0.819150, inside_circle: yes
x: 0.501587, y: -1.383051, inside_circle: no
x: -0.102547, y: -1.043576, inside_circle: no
x: -0.411135, y: 0.761263, inside_circle: yes
x: -0.353636, y: -1.389085, inside_circle: no
x: 0.421030, y: -0.549197, inside_circle: yes
x: 1.058557, y: -0.997134, inside_circle: no
x: -0.324380, y: 0.787785, inside_circle: yes
x: 0.028856, y: 0.364466, inside_circle: yes
x: 1.288725, y: -0.975953, inside_circle: no
x: -0.725366, y: -0.217178, inside_circle: yes
x: 0.044413, y: 0.880176, inside_circle: yes
x: 0.273438, y: 1.394562, inside_circle: no
x: -1.210823, y: -1.472889, inside_circle: no
x: 0.114862, y: -1.360592, inside_circle: no
x: -0.033099, y: -0.796962, inside_circle: yes
x: 0.705767, y: -0.668483, inside_circle: yes
x: -0.597515, y: -0.371231, inside_circle: yes
x: -0.094894, y: 0.721179, inside_circle: yes
x: 1.156068, y: 0.751061, inside_circle: no
x: -1.082131, y: -0.044037, inside_circle: no
x: -0.881389, y: -0.573249, inside_circle: no
x: 0.999855, y: -0.469866, inside_circle: no
x: 0.052013, y: 1.194888, inside_circle: no
x: -0.801405, y: 0.326683, inside_circle: yes
x: -0.429841, y: 0.996154, inside_circle: no
x: 0.579975, y: 0.911120, inside_circle: no
x: -1.465916, y: 1.406901, inside_circle: no
x: -1.372418, y: -0.233739, inside_circle: no
x: -1.257833, y: -1.324792, inside_circle: no
x: -1.096229, y: -0.273064, inside_circle: no
x: -1.499409, y: -0.621162, inside_circle: no
x: -1.279664, y: 0.739051, inside_circle: no
x: 0.947200, y: 0.168796, inside_circle: yes
x: -1.361326, y: 0.383648, inside_circle: no
x: -0.859905, y: 1.236684, inside_circle: no
x: -0.694935, y: -1.112065, inside_circle: no
x: 1.119359, y: 0.938697, inside_circle: no
x: 0.831492, y: -0.449533, inside_circle: yes
x: 0.623328, y: -0.904537, inside_circle: no
x: -0.921865, y: -1.193491, inside_circle: no
x: -0.436498, y: 0.968597, inside_circle: no
x: -0.898804, y: 1.403755, inside_circle: no
x: 1.265302, y: -1.445545, inside_circle: no
x: 1.326278, y: -1.365742, inside_circle: no
x: 0.267440, y: -1.128697, inside_circle: no
x: -1.060385, y: 0.513956, inside_circle: no
x: 0.420920, y: 1.176416, inside_circle: no
x: 0.235714, y: -1.155985, inside_circle: no
x: -1.383949, y: 1.142563, inside_circle: no
x: 0.601037, y: 1.096822, inside_circle: no
x: -0.941602, y: -1.391666, inside_circle: no
x: -0.058524, y: -0.868580, inside_circle: yes
x: -1.138812, y: -1.408673, inside_circle: no
x: -0.037581, y: 0.262027, inside_circle: yes
x: 1.389225, y: 0.206137, inside_circle: no
x: 0.917230, y: 0.197040, inside_circle: yes
x: -0.021139, y: 0.391058, inside_circle: yes
x: 0.252306, y: 0.076807, inside_circle: yes
x: -1.435879, y: 0.174141, inside_circle: no
x: 0.665399, y: 1.088605, inside_circle: no
x: 0.746655, y: 0.650249, inside_circle: yes
x: 0.036397, y: 1.074061, inside_circle: no
x: -0.567270, y: 0.895306, inside_circle: no
x: 1.322757, y: 1.452534, inside_circle: no
x: -0.508541, y: -0.944213, inside_circle: no
x: -1.187767, y: -0.695743, inside_circle: no
x: -1.130487, y: 0.687402, inside_circle: no
x: -0.158153, y: -1.436428, inside_circle: no
x: -1.251148, y: 0.497693, inside_circle: no
x: 1.129624, y: -1.303550, inside_circle: no
x: 0.707356, y: 1.377032, inside_circle: no
x: 1.110224, y: -0.817842, inside_circle: no
x: -0.137432, y: 0.746602, inside_circle: yes
x: 1.077367, y: 0.434431, inside_circle: no
x: 0.920855, y: 0.016986, inside_circle: yes
x: 1.022871, y: -0.325993, inside_circle: no
x: -0.665884, y: -1.156407, inside_circle: no
x: -0.018143, y: -0.628391, inside_circle: yes
x: -0.779061, y: 0.961697, inside_circle: no
x: -1.496107, y: 1.334640, inside_circle: no
x: -0.997872, y: 0.565727, inside_circle: no
x: -0.918635, y: 0.748603, inside_circle: no
x: 0.022970, y: -1.466651, inside_circle: no
x: -1.277857, y: -0.624278, inside_circle: no
x: 0.420483, y: -0.535841, inside_circle: yes
x: 1.345768, y: -1.386368, inside_circle: no
x: 0.565519, y: -1.488473, inside_circle: no
x: 1.088145, y: 0.320629, inside_circle: no
x: 0.927878, y: -0.295432, inside_circle: yes
x: -0.850100, y: -0.571719, inside_circle: no
x: -0.989074, y: -0.729691, inside_circle: no
x: 0.774688, y: -0.654400, inside_circle: no
x: -0.465101, y: -0.712213, inside_circle: yes
x: -1.341693, y: 0.866182, inside_circle: no
x: -0.891113, y: -0.422143, inside_circle: yes
x: -0.974968, y: -1.238878, inside_circle: no
x: 1.323139, y: 0.480886, inside_circle: no
x: 1.437504, y: -1.027465, inside_circle: no
x: -0.806119, y: 0.361200, inside_circle: yes
x: -1.487499, y: -0.279790, inside_circle: no
x: -1.015097, y: -1.302637, inside_circle: no
x: -0.906200, y: -0.172184, inside_circle: yes
x: -0.685248, y: 1.454999, inside_circle: no
x: 0.364493, y: 0.182938, inside_circle: yes
x: -1.224464, y: -1.457962, inside_circle: no
x: 0.425358, y: 1.494939, inside_circle: no
x: 0.451783, y: -1.022403, inside_circle: no
x: 0.431586, y: 0.516678, inside_circle: yes
x: 0.473782, y: -0.049387, inside_circle: yes
x: -1.200543, y: 0.898906, inside_circle: no
x: 0.011535, y: -1.008096, inside_circle: no
x: 0.587341, y: 0.619881, inside_circle: yes
x: 0.383829, y: 0.498313, inside_circle: yes
x: 0.029033, y: 0.937790, inside_circle: yes
x: -1.299242, y: 0.124757, inside_circle: no
x: 0.221278, y: -0.951414, inside_circle: yes
x: -1.165435, y: 0.322511, inside_circle: no
x: -0.800647, y: -1.440114, inside_circle: no
x: -0.229685, y: -0.433636, inside_circle: yes
x: -0.857706, y: 0.361879, inside_circle: yes
x: -1.275394, y: -0.176518, inside_circle: no
x: -0.607205, y: 0.102115, inside_circle: yes
x: -0.325815, y: -0.151843, inside_circle: yes
x: -1.057009, y: -0.214624, inside_circle: no
x: -1.305634, y: 0.355684, inside_circle: no
x: 0.045770, y: -0.572424, inside_circle: yes
x: -0.813338, y: -1.266373, inside_circle: no
x: 0.305648, y: 1.475422, inside_circle: no
x: -1.010444, y: -1.449486, inside_circle: no
x: -1.347042, y: -0.722586, inside_circle: no
x: 0.408216, y: -0.911887, inside_circle: yes
x: -1.276437, y: -1.339795, inside_circle: no
x: 0.678452, y: -0.232070, inside_circle: yes
x: -0.162544, y: -1.275866, inside_circle: no
x: -1.220025, y: -0.157162, inside_circle: no
x: 0.496120, y: -0.653566, inside_circle: yes
x: -1.238588, y: -0.350915, inside_circle: no
x: -0.112220, y: -1.270481, inside_circle: no
x: 0.752172, y: -0.414519, inside_circle: yes
x: -1.299472, y: -0.153961, inside_circle: no
x: -1.346157, y: 0.553698, inside_circle: no
x: 0.813676, y: -0.851843, inside_circle: no
x: 0.099528, y: 0.795904, inside_circle: yes
x: 0.611716, y: -0.692275, inside_circle: yes
x: -0.175667, y: 0.009315, inside_circle: yes
x: 0.954455, y: 1.434330, inside_circle: no
x: -1.178029, y: 1.204702, inside_circle: no
x: -0.169887, y: 0.448694, inside_circle: yes
x: 1.077279, y: 0.488833, inside_circle: no
x: 0.007164, y: -1.367761, inside_circle: no
x: -0.532384, y: -0.932614, inside_circle: no
x: -0.434218, y: -0.391869, inside_circle: yes
x: 0.590972, y: -0.667689, inside_circle: yes
x: 0.078306, y: 0.347266, inside_circle: yes
x: 0.576850, y: 1.335155, inside_circle: no
x: -1.072671, y: -0.803174, inside_circle: no
x: 0.099732, y: 1.096807, inside_circle: no
x: -1.254892, y: -1.179037, inside_circle: no
x: 0.908758, y: -1.382874, inside_circle: no
x: 0.049486, y: -0.673639, inside_circle: yes
x: -0.605444, y: -1.310015, inside_circle: no
x: 0.415548, y: 0.556395, inside_circle: yes
x: -0.795415, y: 1.214335, inside_circle: no
x: -0.497121, y: -0.266711, inside_circle: yes
x: -0.815541, y: -1.158788, inside_circle: no
x: 1.265047, y: 0.712561, inside_circle: no
x: -0.478885, y: -0.268676, inside_circle: yes
x: -1.330404, y: -1.445472, inside_circle: no
x: 0.814582, y: 0.639049, inside_circle: no
x: 0.668336, y: -0.226908, inside_circle: yes
x: -1.246036, y: 0.632415, inside_circle: no
x: -0.695718, y: -1.476678, inside_circle: no
x: 0.887268, y: -1.137134, inside_circle: no
x: 1.276931, y: -0.275539, inside_circle: no
x: -0.671617, y: 0.265063, inside_circle: yes
x: 0.594632, y: 0.791624, inside_circle: yes
x: -0.999293, y: 1.027968, inside_circle: no
x: -0.640913, y: -0.370022, inside_circle: yes
x: 0.477158, y: 1.197769, inside_circle: no
x: -1.072089, y: -0.919576, inside_circle: no
x: -0.921188, y: 1.430152, inside_circle: no
x: 0.442899, y: 1.172883, inside_circle: no
x: -1.472512, y: -0.144908, inside_circle: no
x: 0.855252, y: -0.883321, inside_circle: no
x: 0.674136, y: 1.297374, inside_circle: no
x: 0.977936, y: -0.022506, inside_circle: yes
x: 1.232983, y: -0.384554, inside_circle: no
x: -0.508378, y: -1.018995, inside_circle: no
x: -0.385822, y: -1.149911, inside_circle: no
x: -0.742955, y: 0.571909, inside_circle: yes
x: -0.991860, y: -1.293946, inside_circle: no
x: 0.094057, y: 1.369936, inside_circle: no
x: 1.259502, y: -0.391956, inside_circle: no
x: -0.357298, y: 1.499973, inside_circle: no
x: 0.290277, y: -0.518501, inside_circle: yes
x: 0.332754, y: -0.763429, inside_circle: yes
x: 0.316977, y: 0.304950, inside_circle: yes
x: -0.188491, y: 0.143798, inside_circle: yes
x: 1.339845, y: 0.666933, inside_circle: no
x: 1.262866, y: 0.445831, inside_circle: no
x: 0.528724, y: -1.336946, inside_circle: no
x: -0.566362, y: 0.742714, inside_circle: yes
x: 1.482703, y: 0.747615, inside_circle: no
x: 1.069145, y: 1.469411, inside_circle: no
x: 1.289388, y: -0.518393, inside_circle: no
x: -0.579507, y: 1.467007, inside_circle: no
x: 1.229984, y: -0.526063, inside_circle: no
x: 0.221437, y: -0.357355, inside_circle: yes
x: 1.082886, y: -0.200372, inside_circle: no
x: 0.403664, y: -1.358190, inside_circle: no
x: 0.008037, y: -1.460675, inside_circle: no
x: 0.143153, y: -0.659036, inside_circle: yes
x: -1.275675, y: 0.858087, inside_circle: no
x: 1.282543, y: 0.039065, inside_circle: no
x: -0.701913, y: -0.702334, inside_circle: yes
x: -0.070039, y: 1.477901, inside_circle: no
x: 1.398082, y: 0.987665, inside_circle: no
x: -0.984722, y: 1.203374, inside_circle: no
x: 1.382385, y: -1.429448, inside_circle: no
x: 0.284564, y: 0.138832, inside_circle: yes
x: 1.340330, y: -1.471076, inside_circle: no
x: 1.289180, y: -0.889942, inside_circle: no
x: 1.349361, y: -0.331517, inside_circle: no
x: -0.928197, y: 1.433498, inside_circle: no
x: -0.762220, y: 0.046710, inside_circle: yes
x: -0.044311, y: -0.717689, inside_circle: yes
x: 1.269076, y: -1.158951, inside_circle: no
x: 1.411569, y: 0.306761, inside_circle: no
x: -1.470147, y: 0.797769, inside_circle: no
x: -0.403015, y: -1.166559, inside_circle: no
x: 1.061757, y: 0.930874, inside_circle: no
x: -0.766451, y: 0.424128, inside_circle: yes
x: 0.765732, y: 0.650521, inside_circle: no
x: -0.032824, y: 1.313292, inside_circle: no
x: 0.175027, y: 0.721793, inside_circle: yes
x: 0.274029, y: -1.481136, inside_circle: no
x: 0.136467, y: -0.080211, inside_circle: yes
x: -0.828970, y: -1.178388, inside_circle: no
x: 0.030953, y: -1.187454, inside_circle: no
x: -0.932081, y: -1.404832, inside_circle: no
x: 1.087639, y: -1.400790, inside_circle: no
x: 0.117129, y: 1.399360, inside_circle: no
x: -0.722865, y: 1.412586, inside_circle: no
x: -0.446518, y: 1.175067, inside_circle: no
x: 0.872985, y: -0.370709, inside_circle: yes
x: -0.936942, y: 0.215895, inside_circle: yes
x: -0.812594, y: 0.183318, inside_circle: yes
x: -0.289766, y: 1.208528, inside_circle: no
x: 0.766413, y: 1.154672, inside_circle: no
x: -0.022888, y: 0.001445, inside_circle: yes
x: 0.073176, y: -0.423720, inside_circle: yes
x: 1.310405, y: 0.868273, inside_circle: no
x: -0.335774, y: 0.324983, inside_circle: yes
x: -0.693113, y: -0.767856, inside_circle: no
x: 1.453755, y: 0.891641, inside_circle: no
x: 0.506441, y: -1.340044, inside_circle: no
x: 0.904178, y: 1.442865, inside_circle: no
x: -0.732748, y: -0.745632, inside_circle: no
x: -1.341053, y: -0.727950, inside_circle: no
x: 0.595405, y: -1.330061, inside_circle: no
x: 1.403684, y: -0.311291, inside_circle: no
x: 1.465586, y: 1.040804, inside_circle: no
x: 0.206690, y: 1.443198, inside_circle: no
x: 0.480443, y: -1.345207, inside_circle: no
x: 0.643491, y: -1.012041, inside_circle: no
x: 0.623812, y: -0.182083, inside_circle: yes
x: -0.982384, y: -0.277092, inside_circle: no
x: -0.238081, y: -1.466472, inside_circle: no
x: -0.323310, y: -1.120864, inside_circle: no
x: -0.995336, y: -0.813084, inside_circle: no
x: -0.040480, y: -0.609951, inside_circle: yes
x: 0.465767, y: -1.358618, inside_circle: no
x: 0.798139, y: 0.039461, inside_circle: yes
x: 0.341053, y: -0.513583, inside_circle: yes
x: -1.152779, y: 0.758789, inside_circle: no
x: -0.534053, y: 0.674304, inside_circle: yes
x: 1.174996, y: -0.783820, inside_circle: no
x: 0.365309, y: -0.549364, inside_circle: yes
x: 1.434113, y: 0.402821, inside_circle: no
x: -0.618368, y: 0.831692, inside_circle: no
x: 1.205810, y: 0.368183, inside_circle: no
x: 0.640974, y: 0.785636, inside_circle: no
x: 1.263642, y: 1.451446, inside_circle: no
x: -0.310447, y: 0.832704, inside_circle: yes
x: 0.995194, y: 1.284864, inside_circle: no
x: 1.321925, y: 0.896764, inside_circle: no
x: 0.867448, y: 0.455272, inside_circle: yes
x: 1.259817, y: 1.017069, inside_circle: no
x: 1.232260, y: -0.795409, inside_circle: no
x: -1.141811, y: -0.960177, inside_circle: no
x: 0.717843, y: 0.820990, inside_circle: no
x: -0.849253, y: 0.490787, inside_circle: yes
x: -0.310293, y: -0.072745, inside_circle: yes
x: -1.009070, y: -0.789491, inside_circle: no
x: -0.457642, y: 1.170277, inside_circle: no
x: 1.166943, y: 0.262257, inside_circle: no
x: 0.313933, y: 0.493109, inside_circle: yes
x: 1.196088, y: -1.264708, inside_circle: no
x: 0.224040, y: 0.531275, inside_circle: yes
x: -0.761812, y: 0.334051, inside_circle: yes
x: 0.071730, y: 0.698477, inside_circle: yes
x: 1.393149, y: -0.422083, inside_circle: no
x: -0.600711, y: -0.754098, inside_circle: yes
x: -0.240356, y: -1.441432, inside_circle: no
x: -0.006819, y: -1.466391, inside_circle: no
x: 0.756750, y: 1.142676, inside_circle: no
x: 1.171104, y: -0.022883, inside_circle: no
x: -0.229514, y: -1.397133, inside_circle: no
x: -1.361207, y: 1.288699, inside_circle: no
x: 0.608048, y: 0.327325, inside_circle: yes
x: 1.463749, y: -0.479350, inside_circle: no
x: -0.591612, y: -0.647737, inside_circle: yes
x: 0.099814, y: 1.185495, inside_circle: no
x: 0.870780, y: 1.333651, inside_circle: no
x: 0.483953, y: -0.139017, inside_circle: yes
x: -0.727039, y: 0.519816, inside_circle: yes
x: 0.890685, y: 0.269700, inside_circle: yes
x: -0.570013, y: 0.663402, inside_circle: yes
x: 0.321657, y: 1.332323, inside_circle: no
x: 1.158141, y: 1.374837, inside_circle: no
x: -1.498530, y: 0.282433, inside_circle: no
x: -0.151104, y: 0.997187, inside_circle: no
x: 0.971116, y: -0.873101, inside_circle: no
x: 0.515816, y: -0.929757, inside_circle: no
x: -1.456223, y: 0.778219, inside_circle: no
x: 0.957093, y: -1.171837, inside_circle: no
x: -0.876351, y: 0.839249, inside_circle: no
x: 0.541136, y: 0.728612, inside_circle: yes
x: -0.258393, y: -0.175200, inside_circle: yes
x: -0.457895, y: -1.353076, inside_circle: no
x: -0.355730, y: -0.914559, inside_circle: yes
x: -1.022654, y: -1.006410, inside_circle: no
x: -1.085294, y: -1.273425, inside_circle: no
x: 0.973143, y: -0.585638, inside_circle: no
x: -0.227419, y: -1.117050, inside_circle: no
x: 0.096221, y: 0.888627, inside_circle: yes
x: 0.007305, y: -0.664233, inside_circle: yes
